ta;Ubike;Ibike;Ua;Ia1;Ia2;Ia3;Sa1;Sa2;Sa3;Din1;DMka;DZka;Ika;Din2;Temp1;Temp2;Bpos;vs;v;dzp;Temp3;Pbike;Pa1;Pa2;Pa3;s;FW;UF;Marke;ERR
24377;0,0;-0,03;42,02;-0,01;0,02;0,12;39;0;0;0;0,0;14,5;0;32;254,0;254,0;0;6,2;6,5;132;90,5;-0,0;0,01;0,67;4,16;54,39;30,24;-0,0;0;0
24387;0,0;-0,03;42,02;0,0;0,01;0,11;39;0;0;0;0,0;14,5;0;32;254,0;254,0;0;6,2;6,4;133;90,5;-0,0;0,01;0,25;3,7;54,43;30,24;-0,0;0;0
24397;0,0;-0,03;42,02;-0,01;0,02;0,14;39;0;0;0;0,0;14,5;0;32;254,0;254,0;0;6,2;6,4;133;90,5;-0,0;0,01;0,67;4,85;54,43;30,24;-0,0;0;0
24407;0,0;-0,02;42,02;-0,01;0,01;0,13;39;0;0;0;0,0;14,5;0;32;254,0;254,0;0;6,2;6,3;134;90,5;-0,0;0,01;0,46;4,39;54,47;30,05;-0,0;0;0
24417;0,0;-0,03;42,02;-0,01;0,02;0,14;40;0;0;0;0,0;14,5;0;32;254,0;254,0;0;6,2;6,3;134;90,5;-0,0;0,01;0,67;4,85;54,47;30,05;-0,0;0;0
24427;0,0;-0,02;42,02;-0,01;0,02;0,14;40;0;0;0;0,0;14,5;0;32;254,0;254,0;0;6,1;6,3;134;90,5;-0,0;0,01;0,67;4,62;54,47;29,49;-0,0;0;0
24437;0,0;-0,02;42,02;-0,02;0,01;0,14;41;0;0;0;0,0;14,5;0;32;254,0;254,0;0;6,1;6,4;135;90,5;-0,0;0,01;0,46;4,85;54,51;29,49;-0,0;0;0
24447;0,0;-0,02;42,02;-0,02;0,03;0,14;41;0;0;0;0,0;14,5;0;32;254,0;254,0;0;6,1;6,4;135;90,5;-0,0;0,01;0,88;4,85;54,51;29,43;-0,0;0;0
24457;0,0;-0,02;42,02;-0,01;0,01;0,18;41;0;0;0;0,01;14,5;0;32;254,0;254,0;0;6,1;6,2;136;90,5;-0,0;0,01;0,46;6,01;54,55;29,43;-0,0;0;0
24467;0,0;-0,02;42,02;-0,01;0,02;0,14;42;0;0;0;0,01;14,5;0;32;254,0;254,0;0;6,1;6,2;136;90,5;-0,0;0,01;0,67;4,62;54,55;29,43;-0,0;0;0
24477;0,0;-0,01;42,02;-0,01;0,02;0,12;42;0;0;0;0,01;14,5;0;32;254,0;254,0;0;6,0;6,2;137;90,5;-0,0;0,01;0,67;4,16;54,59;28,88;-0,0;0;0
24487;0,0;-0,01;42,02;-0,01;0,02;0,14;42;0;0;0;0,01;14,5;0;32;254,0;254,0;0;6,0;6,2;137;90,5;-0,0;0,01;0,67;4,85;54,59;28,88;-0,0;0;0
24497;0,0;-0,03;42,02;-0,01;0,01;0,12;43;0;0;0;0,01;14,5;0;32;254,0;254,0;0;6,0;6,2;138;90,5;-0,0;0,01;0,46;4,16;54,62;28,75;-0,0;0;0
24507;0,0;-0,02;42,02;-0,02;0,02;0,12;43;0;0;0;0,01;14,5;0;32;254,0;254,0;0;6,0;6,2;138;90,5;-0,0;0,01;0,67;3,93;54,62;28,75;-0,0;0;0
24517;0,0;-0,02;42,02;-0,01;0,01;0,14;43;0;0;0;0,01;14,5;0;32;254,0;254,0;0;5,9;6,2;138;90,5;-0,0;0,01;0,46;4,62;54,62;28,2;-0,0;0;0
24527;0,0;-0,01;42,02;-0,01;0,01;0,14;44;0;0;0;0,01;14,5;0;32;254,0;254,0;0;5,9;6,1;139;90,5;-0,0;0,01;0,25;4,62;54,66;28,2;-0,0;0;0
24537;0,0;-0,02;42,02;0,0;0,01;0,12;44;0;0;0;0,01;14,5;0;32;254,0;254,0;0;5,9;6,1;139;90,5;-0,0;0,01;0,25;4,16;54,66;28,2;-0,0;0;0
24547;0,0;-0,01;42,02;-0,01;0,01;0,12;44;0;0;0;0,01;14,5;0;32;254,0;254,0;0;5,9;6,0;140;90,5;-0,0;0,01;0,25;4,16;54,7;28,14;-0,0;0;0
24557;0,0;-0,01;42,02;-0,01;0,02;0,14;45;0;0;0;0,01;14,5;0;32;254,0;254,0;0;5,9;6,0;140;90,5;-0,0;0,01;0,67;4,62;54,7;28,14;-0,0;0;0
24567;0,0;-0,03;42,02;0,0;0,02;0,14;45;0;0;0;0,01;14,5;0;32;254,0;254,0;0;5,8;6,0;141;90,5;-0,0;0,01;0,67;4,85;54,74;27,48;-0,0;0;0
24577;0,0;-0,02;42,02;0,01;0,02;0,14;45;0;0;0;0,01;14,5;0;32;254,0;254,0;0;5,8;6,0;141;90,5;-0,0;0,01;0,67;4,85;54,74;27,48;-0,0;0;0
24587;0,0;-0,01;42,02;0,01;0,01;0,14;46;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,8;6,0;141;90,5;-0,0;0,01;0,25;4,85;54,74;27,48;-0,0;0;0
24597;0,0;-0,02;42,02;0,0;0,02;0,12;46;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,8;5,9;142;90,5;-0,0;0,01;0,67;3,93;54,78;27,54;-0,0;0;0
24607;0,0;-0,01;42,02;-0,02;0,01;0,13;46;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,8;5,9;142;90,5;-0,0;0,01;0,46;4,39;54,78;27,54;-0,0;0;0
24617;0,0;-0,03;42,02;0,01;0,01;0,13;47;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,7;5,9;143;90,5;-0,0;0,01;0,25;4,39;54,82;26,94;-0,0;0;0
24627;0,0;-0,03;42,02;-0,01;0,02;0,14;47;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,7;5,9;143;90,5;-0,0;0,01;0,67;4,85;54,82;26,94;-0,0;0;0
24637;0,0;-0,01;42,02;0,0;0,01;0,15;47;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,7;5,9;143;90,5;-0,0;0,0;0,46;5,08;54,82;26,88;-0,0;0;0
24647;0,0;-0,02;42,02;-0,02;0,01;0,13;48;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,7;5,9;144;90,5;-0,0;0,0;0,46;4,39;54,86;26,88;-0,0;0;0
24657;0,0;-0,01;42,02;-0,01;0,01;0,13;48;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,7;5,9;144;90,5;-0,0;0,0;0,46;4,39;54,86;26,88;-0,0;0;0
24667;0,0;-0,01;42,02;0,0;0,01;0,13;48;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,6;5,8;145;90,5;-0,0;0,0;0,46;4,39;54,9;26,4;-0,0;0;0
24677;0,0;-0,02;42,02;-0,01;0,02;0,14;49;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,6;5,8;145;90,5;-0,0;0,0;0,67;4,85;54,9;26,4;-0,0;0;0
24687;0,0;-0,01;42,02;-0,01;0,01;0,15;49;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,6;5,8;145;90,5;-0,0;0,0;0,25;5,08;54,9;26,4;-0,0;0;0
24697;0,0;-0,01;42,02;-0,01;0,01;0,14;49;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,6;5,7;146;90,5;-0,0;0,0;0,25;4,62;54,94;26,28;-0,0;0;0
24707;0,0;-0,01;42,02;-0,01;0,01;0,13;50;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,6;5,7;146;90,5;-0,0;0,0;0,46;4,39;54,94;26,28;-0,0;0;0
24717;0,0;-0,02;42,02;-0,01;0,02;0,15;50;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,5;5,7;147;90,5;-0,0;0,0;0,67;5,08;54,98;25,7;-0,0;0;0
24727;0,0;-0,02;42,02;-0,01;0,01;0,16;50;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,5;5,7;147;90,5;-0,0;0,0;0,46;5,32;54,98;25,7;-0,0;0;0
24737;0,0;-0,02;42,02;-0,01;0,03;0,14;51;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,5;5,7;147;90,5;-0,0;0,0;0,88;4,85;54,98;25,7;-0,0;0;0
24747;0,0;-0,03;42,02;-0,01;0,01;0,14;51;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,5;5,6;148;90,5;-0,0;0,0;0,46;4,62;55,02;25,58;-0,0;0;0
24757;0,0;-0,02;42,02;-0,01;0,02;0,11;51;0;0;0;0,0;14,5;0;32;254,0;254,0;0;5,5;5,6;148;90,5;-0,0;0,0;0,67;3,7;55,02;25,58;-0,0;0;0
24767;0,0;-0,02;42,02;0,01;0,02;0,14;52;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,4;5,6;149;90,5;-0,0;0,0;0,67;4,85;55,06;25,05;-0,0;0;0
24777;0,0;-0,02;42,02;-0,01;0,01;0,13;52;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,4;5,6;149;90,5;-0,0;0,0;0,46;4,39;55,06;25,05;-0,0;0;0
24787;0,0;-0,01;42,02;0,0;0,02;0,14;52;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,4;5,6;149;90,5;-0,0;0,0;0,67;4,62;55,06;25,05;-0,0;0;0
24797;0,0;-0,01;42,02;0,0;0,01;0,13;53;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,4;5,5;150;90,5;-0,0;0,0;0,46;4,39;55,1;25,05;-0,0;0;0
24807;0,0;-0,02;42,02;-0,01;0,01;0,15;53;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,4;5,5;150;90,5;-0,0;0,0;0,46;5,08;55,1;25,05;-0,0;0;0
24817;0,0;-0,03;42,02;0,0;0,01;0,15;53;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,4;5,5;151;90,5;-0,0;0,0;0,46;5,08;55,13;25,05;-0,0;0;0
24827;0,0;-0,03;42,02;-0,01;0,01;0,13;54;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,3;5,5;151;90,5;-0,0;0,0;0,46;4,39;55,13;24,47;-0,0;0;0
24837;0,0;-0,03;42,02;0,0;0,01;0,15;54;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,3;5,5;151;90,5;-0,0;0,0;0,46;5,08;55,13;24,47;-0,0;0;0
24847;0,0;-0,02;42,02;0,01;0,01;0,14;54;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,3;5,4;152;90,5;-0,0;0,0;0,46;4,62;55,17;24,42;-0,0;0;0
24857;0,0;-0,03;42,02;0,01;0,02;0,12;55;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,3;5,4;152;90,5;-0,0;0,0;0,67;3,93;55,17;24,42;-0,0;0;0
24867;0,0;-0,01;42,02;-0,02;0,03;0,14;55;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,3;5,4;153;90,5;-0,0;0,0;0,88;4,85;55,21;24,42;-0,0;0;0
24877;0,0;-0,02;42,02;-0,01;0,03;0,15;55;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,2;5,4;153;90,5;-0,0;0,0;1,09;5,08;55,21;23,9;-0,0;0;0
24887;0,0;-0,01;42,02;0,0;0,02;0,16;56;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,2;5,4;153;90,5;-0,0;0,0;0,67;5,32;55,21;23,9;-0,0;0;0
24897;0,0;-0,01;42,02;-0,01;0,02;0,14;56;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,2;5,3;154;90,5;-0,0;0,0;0,67;4,62;55,25;23,9;-0,0;0;0
24907;0,0;-0,01;42,02;-0,01;0,02;0,14;56;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,2;5,3;154;90,5;-0,0;0,0;0,67;4,85;55,25;23,84;-0,0;0;0
24917;0,0;-0,01;42,02;-0,01;0,0;0,11;56;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,2;5,3;154;90,5;-0,0;0,0;0,04;3,7;55,25;23,84;-0,0;0;0
24927;0,0;-0,01;42,02;-0,01;0,01;0,11;57;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,1;5,3;155;90,5;-0,0;0,0;0,46;3,7;55,29;23,33;-0,0;0;0
24937;0,0;-0,02;42,02;-0,01;0,01;0,12;57;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,1;5,3;155;90,5;-0,0;0,0;0,46;3,93;55,29;23,33;-0,0;0;0
24947;0,0;-0,01;42,02;0,0;0,0;0,14;58;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,1;5,3;156;90,5;-0,0;0,0;0,04;4,62;55,33;23,33;-0,0;0;0
24957;0,0;-0,01;42,02;0,0;0,01;0,15;58;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,1;5,3;156;90,5;-0,0;0,0;0,25;5,08;55,33;23,22;-0,0;0;0
24967;0,0;-0,02;42,02;-0,01;0,01;0,13;58;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,1;5,3;156;90,5;-0,0;0,0;0,46;4,39;55,33;23,22;-0,0;0;0
24977;0,0;-0,01;42,02;-0,01;0,0;0,14;59;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,1;5,2;157;90,5;-0,0;0,0;0,04;4,62;55,37;23,22;-0,0;0;0
24987;0,0;-0,03;42,02;-0,01;0,03;0,13;59;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,0;5,2;157;90,5;-0,0;0,0;0,88;4,39;55,37;22,66;-0,0;0;0
24997;0,0;-0,02;42,02;-0,01;0,03;0,16;59;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,0;5,2;157;90,5;-0,0;0,0;0,88;5,32;55,37;22,66;-0,0;0;0
25007;0,0;-0,03;42,02;-0,01;0,01;0,14;60;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,0;5,1;158;90,5;-0,0;0,0;0,46;4,62;55,41;22,66;-0,0;0;0
25017;0,0;-0,01;42,02;0,01;0,03;0,14;60;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,0;5,1;158;90,5;-0,0;0,0;0,88;4,62;55,41;22,6;-0,0;0;0
25027;0,0;-0,02;42,02;-0,01;0,02;0,15;60;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,0;5,1;158;90,5;-0,0;0,0;0,67;5,08;55,41;22,6;-0,0;0;0
25037;0,0;-0,01;42,02;0,0;0,01;0,16;61;0;0;0;0,0;0,0;0;32;254,0;254,0;0;5,0;5,1;159;90,5;-0,0;0,0;0,46;5,55;55,45;22,6;-0,0;0;0
25047;0,0;-0,03;42,02;-0,01;0,01;0,12;61;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,9;5,1;159;90,5;-0,0;0,0;0,25;3,93;55,45;22,04;-0,0;0;0
25057;0,0;-0,01;42,02;-0,02;0,01;0,12;61;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,9;5,0;160;90,5;-0,0;0,0;0,46;3,93;55,49;22,04;-0,0;0;0
25067;0,0;-0,01;42,02;0,01;0,02;0,13;62;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,9;5,0;160;90,5;-0,0;0,0;0,67;4,39;55,49;22,04;-0,0;0;0
25077;0,0;-0,01;42,02;0,0;0,03;0,14;62;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,9;5,0;160;90,5;-0,0;0,0;0,88;4,85;55,49;21,99;-0,0;0;0
25087;0,0;-0,01;42,02;-0,01;0,03;0,13;62;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,9;5,0;161;90,5;-0,0;0,0;1,09;4,39;55,53;21,99;-0,0;0;0
25097;0,0;-0,02;42,02;-0,01;0,01;0,16;63;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,9;5,0;161;90,5;-0,0;0,0;0,46;5,32;55,53;21,99;-0,0;0;0
25107;0,0;-0,01;42,02;-0,01;0,0;0,14;63;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,8;5,0;161;90,5;-0,0;0,0;0,04;4,62;55,53;21,27;-0,0;0;0
25117;0,0;-0,03;42,02;0,01;0,01;0,14;63;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,8;4,9;162;90,5;-0,0;0,0;0,25;4,62;55,57;21,27;-0,0;0;0
25127;0,0;-0,01;42,02;-0,01;0,01;0,14;64;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,8;4,9;162;90,5;-0,0;0,0;0,46;4,85;55,57;21,27;-0,0;0;0
25137;0,0;-0,01;42,02;0,0;0,02;0,14;64;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,8;4,9;162;90,5;-0,0;0,0;0,67;4,62;55,57;21,27;-0,0;0;0
25147;0,0;-0,02;42,02;0,0;0,01;0,15;64;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,8;4,9;163;90,5;-0,0;0,0;0,25;5,08;55,61;21,27;-0,0;0;0
25157;0,0;-0,03;42,02;-0,01;0,01;0,14;65;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,8;4,9;163;90,5;-0,0;0,0;0,46;4,85;55,61;21,27;-0,0;0;0
25167;0,0;-0,02;42,02;0,0;0,01;0,14;65;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,7;4,9;163;90,5;-0,0;0,0;0,25;4,62;55,61;20,42;-0,0;0;0
25177;0,0;-0,01;42,02;-0,01;0,01;0,14;65;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,7;4,8;164;90,5;-0,0;0,0;0,25;4,62;55,65;20,42;-0,0;0;0
25187;0,0;-0,03;42,02;-0,01;0,01;0,13;66;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,7;4,8;164;90,5;-0,0;0,0;0,46;4,39;55,65;20,42;-0,0;0;0
25197;0,0;-0,02;42,02;0,0;0,02;0,14;66;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,6;4,8;164;90,5;-0,0;0,0;0,67;4,62;55,65;20,11;-0,0;0;0
25207;0,0;-0,02;42,02;-0,01;0,0;0,13;66;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,6;4,8;165;90,5;-0,0;0,0;0,04;4,39;55,68;20,11;-0,0;0;0
25217;0,0;-0,01;42,02;-0,01;0,03;0,14;67;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,6;4,8;165;90,5;-0,0;0,0;0,88;4,85;55,68;20,11;-0,0;0;0
25227;0,0;-0,03;42,02;0,0;0,01;0,14;67;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,6;4,8;165;90,5;-0,0;0,0;0,46;4,62;55,68;19,2;-0,0;0;0
25237;0,0;-0,02;42,02;-0,01;0,01;0,13;67;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,6;4,7;166;90,5;-0,0;0,0;0,25;4,39;55,72;19,2;-0,0;0;0
25247;0,0;-0,01;42,02;-0,01;0,02;0,11;68;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,6;4,7;166;90,5;-0,0;0,0;0,67;3,7;55,72;19,2;-0,0;0;0
25257;0,0;-0,01;42,02;-0,01;0,02;0,13;68;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,5;4,7;166;90,5;-0,0;0,0;0,67;4,39;55,72;18,9;-0,0;0;0
25267;0,0;-0,03;42,02;0,0;0,01;0,12;68;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,5;4,6;167;90,5;-0,0;0,0;0,46;3,93;55,76;18,9;-0,0;0;0
25277;0,0;-0,03;42,02;-0,01;0,0;0,15;69;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,5;4,6;167;90,5;-0,0;0,0;0,04;5,08;55,76;18,9;-0,0;0;0
25287;0,0;-0,02;42,02;0,0;0,01;0,12;69;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,4;4,6;167;90,5;-0,0;0,0;0,25;3,93;55,76;18,01;-0,0;0;0
25297;0,0;-0,02;42,02;-0,01;0,01;0,15;69;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,4;4,6;168;90,5;-0,0;0,0;0,25;5,08;55,8;18,01;-0,0;0;0
25307;0,0;-0,01;42,02;-0,01;0,01;0,12;70;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,4;4,6;168;90,5;-0,0;0,0;0,25;4,16;55,8;18,01;-0,0;0;0
25317;0,0;-0,01;42,02;0,0;0,0;0,13;70;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,4;4,6;168;90,5;-0,0;0,0;0,04;4,39;55,8;17,82;-0,0;0;0
25327;0,0;-0,03;42,02;-0,02;0,01;0,13;70;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,4;4,5;169;90,5;-0,0;0,0;0,25;4,39;55,84;17,82;-0,0;0;0
25337;0,0;-0,03;42,02;0,0;0,01;0,12;71;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,4;4,5;169;90,5;-0,0;0,0;0,46;4,16;55,84;17,82;-0,0;0;0
25347;0,0;-0,03;42,02;-0,01;0,02;0,15;71;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,3;4,5;169;90,5;-0,0;0,0;0,67;5,08;55,84;16,67;-0,0;0;0
25357;0,0;-0,02;42,02;0,01;0,01;0,14;71;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,3;4,5;170;90,5;-0,0;0,0;0,25;4,85;55,88;16,67;-0,0;0;0
25367;0,0;-0,03;42,02;-0,01;0,01;0,13;72;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,3;4,5;170;90,5;-0,0;0,0;0,46;4,39;55,88;16,67;-0,0;0;0
25377;0,0;-0,01;42,02;-0,01;0,01;0,12;72;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,3;4,5;170;90,5;-0,0;0,0;0,25;4,16;55,88;16,67;-0,0;0;0
25387;0,0;-0,03;42,02;-0,01;0,02;0,13;72;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,3;4,5;170;90,5;-0,0;0,0;0,67;4,39;55,88;16,58;-0,0;0;0
25397;0,0;-0,01;42,02;-0,01;0,01;0,14;73;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,3;4,4;171;90,5;-0,0;0,0;0,25;4,62;55,92;16,58;-0,0;0;0
25407;0,0;-0,02;42,02;-0,01;0,02;0,14;73;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,3;4,4;171;90,5;-0,0;0,0;0,67;4,85;55,92;16,58;-0,0;0;0
25417;0,0;-0,02;42,02;0,01;0,01;0,14;73;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,2;4,4;171;90,5;-0,0;0,0;0,46;4,62;55,92;15,56;-0,0;0;0
25427;0,0;-0,01;42,02;-0,01;0,01;0,13;73;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,2;4,3;172;90,5;-0,0;0,0;0,25;4,39;55,96;15,56;-0,0;0;0
25437;0,0;-0,02;42,02;-0,01;0,02;0,14;74;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,2;4,3;172;90,5;-0,0;0,0;0,67;4,62;55,96;15,56;-0,0;0;0
25447;0,0;-0,01;42,02;0,0;0,02;0,15;74;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,2;4,3;172;90,5;-0,0;0,0;0,67;5,08;55,96;15,56;-0,0;0;0
25457;0,0;-0,01;42,02;-0,02;0,01;0,16;75;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,2;4,3;173;90,5;-0,0;0,0;0,46;5,32;56,0;15,38;-0,0;0;0
25467;0,0;-0,02;42,02;0,0;0,01;0,13;75;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,2;4,3;173;90,5;-0,0;0,0;0,46;4,39;56,0;15,38;-0,0;0;0
25477;0,0;-0,02;42,02;0,0;0,01;0,14;75;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,2;4,3;173;90,5;-0,0;0,0;0,25;4,85;56,0;15,38;-0,0;0;0
25487;0,0;-0,03;42,02;-0,01;0,02;0,12;76;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,1;4,3;173;90,5;-0,0;0,0;0,67;4,16;56,0;14,49;-0,0;0;0
25497;0,0;-0,01;42,02;0,0;0,01;0,14;76;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,1;4,2;174;90,5;-0,0;0,0;0,46;4,62;56,04;14,49;-0,0;0;0
25507;0,0;-0,02;42,02;-0,01;0,02;0,14;76;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,1;4,2;174;90,5;-0,0;0,0;0,67;4,62;56,04;14,49;-0,0;0;0
25517;0,0;-0,03;42,02;-0,01;0,03;0,14;77;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,1;4,2;174;90,5;-0,0;0,0;0,88;4,85;56,04;14,32;-0,0;0;0
25527;0,0;-0,01;42,02;-0,01;0,01;0,14;77;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,1;4,2;175;90,5;-0,0;0,0;0,46;4,85;56,08;14,32;-0,0;0;0
25537;0,0;-0,01;42,02;-0,01;0,01;0,16;77;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,1;4,2;175;90,5;-0,0;0,0;0,46;5,32;56,08;14,32;-0,0;0;0
25547;0,0;-0,01;42,02;-0,01;0,02;0,14;78;0;0;0;0,0;0,0;0;32;254,0;254,0;0;4,1;4,2;175;90,5;-0,0;0,0;0,67;4,85;56,08;14,32;-0,0;0;0
25557;0,0;-0,03;42,02;0,0;0,01;0,15;78;0;0;0;0,0;0,0;0;32;254,0;254,0;0;3,9;4,1;176;90,5;-0,0;0,0;0,46;5,08;56,12;13,2;-0,0;0;0
25567;0,0;-0,01;42,02;-0,02;0,01;0,14;78;0;0;0;0,0;0,0;0;32;254,0;254,0;0;3,9;4,1;176;90,5;-0,0;0,0;0,46;4,62;56,12;13,2;-0,0;0;0
25577;0,0;-0,02;42,02;0,0;-0,0;0,13;79;0;0;0;0,0;0,0;0;32;254,0;254,0;0;3,9;4,1;176;90,5;-0,0;0,0;0,17;4,39;56,12;13,2;-0,0;0;0
25587;0,0;-0,03;42,02;0,0;0,02;0,15;79;0;0;0;0,0;0,0;0;32;254,0;254,0;0;3,9;4,1;176;90,5;-0,0;0,0;0,67;5,08;56,12;13,2;-0,0;0;0
25597;0,0;-0,01;42,02;-0,01;0,01;0,14;79;0;0;0;0,0;0,0;0;32;254,0;254,0;0;3,9;4,0;177;90,5;-0,0;0,0;0,46;4,62;56,16;13,03;-0,0;0;0
25607;0,0;-0,02;42,02;-0,01;0,01;0,17;80;0;0;0;0,0;0,0;0;32;254,0;254,0;0;3,9;4,0;177;90,5;-0,0;0,0;0,25;5,78;56,16;13,03;-0,0;0;0
25617;0,0;-0,02;42,02;-0,01;0,0;0,12;80;0;0;0;0,0;0,0;0;32;254,0;254,0;0;3,9;4,0;177;90,5;-0,0;0,0;0,04;3,93;56,16;13,03;-0,0;0;0
25627;0,0;-0,01;42,02;-0,01;0,01;0,12;80;0;0;0;0,0;0,0;0;32;254,0;254,0;0;3,8;4,0;177;90,5;-0,0;0,0;0,46;3,93;56,16;11,97;-0,0;0;0
25637;0,0;-0,01;42,02;-0,01;0,0;0,11;81;0;0;0;0,0;0,0;0;32;254,0;254,0;0;3,8;3,9;178;90,5;-0,0;0,0;0,04;3,7;56,2;11,97;-0,0;0;0
25647;0,0;-0,0;42,02;0,01;0,01;0,11;81;0;0;0;0,0;0,0;0;32;254,0;254,0;0;3,8;3,9;178;90,5;-0,0;0,0;0,25;3,7;56,2;11,97;-0,0;0;0
25657;0,0;-0,02;42,02;0,0;0,01;0,12;81;0;0;0;0,0;0,0;0;32;254,0;254,0;0;3,8;3,9;178;90,5;-0,0;0,0;0,25;4,16;56,2;11,97;-0,0;0;0
25667;0,0;-0,02;42,02;-0,01;0,01;0,13;82;0;0;0;0,0;0,0;0;32;254,0;254,0;0;3,8;3,9;179;90,5;-0,0;0,0;0,25;4,39;56,23;11,65;-0,0;0;0
